starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-15 16:01:22.909,1074,2019-12-15 16:01:22.909,2019-12-15 16:19:16.920,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,464,E 56 St & 3 Ave,40.75934501,-73.96759673,32370,Subscriber,1963,1,2019-12-15 00:00:00.000,16:01:22.9090,2019-12-15 00:00:00.000,16:19:16.9200,18,journey,56,Sunday
2019-12-15 16:01:24.353,402,2019-12-15 16:01:24.353,2019-12-15 16:08:07.351,391,Clark St & Henry St,40.69760127,-73.99344559,3486,Schermerhorn St & Bond St,40.68841742754083,-73.98451656103134,28514,Subscriber,1985,1,2019-12-15 00:00:00.000,16:01:24.3530,2019-12-15 00:00:00.000,16:08:07.3510,7,journey,34,Sunday
2019-12-15 16:01:24.524,975,2019-12-15 16:01:24.524,2019-12-15 16:17:40.333,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3317,10 St & 5 Ave,40.6686273,-73.98700053,34303,Subscriber,1952,1,2019-12-15 00:00:00.000,16:01:24.5240,2019-12-15 00:00:00.000,16:17:40.3330,16,journey,67,Sunday
2019-12-15 16:01:25.357,770,2019-12-15 16:01:25.357,2019-12-15 16:14:15.445,3287,W 87 St & West End Ave,40.789621999999994,-73.97757,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,19577,Subscriber,1967,1,2019-12-15 00:00:00.000,16:01:25.3570,2019-12-15 00:00:00.000,16:14:15.4450,13,journey,52,Sunday
2019-12-15 16:01:27.264,1587,2019-12-15 16:01:27.264,2019-12-15 16:27:55.158,3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,3601,Sterling St & Bedford Ave,40.6627059,-73.9569115,40058,Customer,1975,1,2019-12-15 00:00:00.000,16:01:27.2640,2019-12-15 00:00:00.000,16:27:55.1580,26,journey,44,Sunday
2019-12-15 16:01:28.303,609,2019-12-15 16:01:28.303,2019-12-15 16:11:37.896,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293,483,E 12 St & 3 Ave,40.73223272,-73.98889957,41100,Customer,1993,1,2019-12-15 00:00:00.000,16:01:28.3030,2019-12-15 00:00:00.000,16:11:37.8960,10,journey,26,Sunday
2019-12-15 16:01:29.073,1204,2019-12-15 16:01:29.073,2019-12-15 16:21:33.209,445,E 10 St & Avenue A,40.72740794,-73.98142006,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,21135,Subscriber,1992,2,2019-12-15 00:00:00.000,16:01:29.0730,2019-12-15 00:00:00.000,16:21:33.2090,20,journey,27,Sunday
2019-12-15 16:01:34.305,430,2019-12-15 16:01:34.305,2019-12-15 16:08:44.464,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,30970,Subscriber,1990,1,2019-12-15 00:00:00.000,16:01:34.3050,2019-12-15 00:00:00.000,16:08:44.4640,7,journey,29,Sunday
2019-12-15 16:01:35.566,675,2019-12-15 16:01:35.566,2019-12-15 16:12:50.577,3783,Cliff St & Fulton St,40.70838,-74.00495,332,Cherry St,40.71219906,-73.97948148,21535,Subscriber,1982,1,2019-12-15 00:00:00.000,16:01:35.5660,2019-12-15 00:00:00.000,16:12:50.5770,11,journey,37,Sunday
2019-12-15 16:01:36.700,1538,2019-12-15 16:01:36.700,2019-12-15 16:27:15.107,285,Broadway & E 14 St,40.73454567,-73.99074142,468,Broadway & W 56 St,40.7652654,-73.98192338,24969,Subscriber,1985,2,2019-12-15 00:00:00.000,16:01:36.7000,2019-12-15 00:00:00.000,16:27:15.1070,26,journey,34,Sunday
2019-12-15 16:01:36.928,1282,2019-12-15 16:01:36.928,2019-12-15 16:22:59.506,151,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,432,E 7 St & Avenue A,40.72621788,-73.98379855,41378,Customer,1969,0,2019-12-15 00:00:00.000,16:01:36.9280,2019-12-15 00:00:00.000,16:22:59.5060,21,journey,50,Sunday
2019-12-15 16:01:38.154,180,2019-12-15 16:01:38.154,2019-12-15 16:04:38.299,515,W 43 St & 10 Ave,40.76009437,-73.99461843,478,11 Ave & W 41 St,40.76030096,-73.99884222,27562,Subscriber,1962,1,2019-12-15 00:00:00.000,16:01:38.1540,2019-12-15 00:00:00.000,16:04:38.2990,3,journey,57,Sunday
2019-12-15 16:01:40.762,107,2019-12-15 16:01:40.762,2019-12-15 16:03:27.862,493,W 45 St & 6 Ave,40.7568001,-73.98291153,3731,W 47 St & 6 Ave,40.758396999999995,-73.98255,15204,Subscriber,1977,1,2019-12-15 00:00:00.000,16:01:40.7620,2019-12-15 00:00:00.000,16:03:27.8620,2,journey,42,Sunday
